gender,age,age_other,diff_age,race,race_other,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_other,match
male,31,26,5,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,gsas,20,20,10,20,10,20,Medium,High,High,Medium,Medium,Medium,16,16,20,16,16,16,Medium,High,Low,High,High,High,High,High,Medium,High,Medium,Medium,Low,Medium,High,High,High,High,Low,Medium,High,Low,High,High,High,High,Low,Medium,Medium,Low,High,Low,No,Yes,No,No
male,31,27,4,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,gsas,15,15,20,20,15,15,Low,High,High,Low,Medium,Low,16,16,20,16,16,16,Medium,High,Low,High,High,High,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,High,Low,Medium,High,Low,High,High,High,High,Low,Medium,Medium,Low,Medium,Low,No,Yes,No,No
male,31,26,5,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,gsas,16,18,18,20,12,16,Medium,Medium,Medium,Medium,Medium,Medium,16,16,20,16,16,16,Medium,High,Low,High,High,High,High,High,High,High,High,Medium,Low,Medium,High,High,High,High,Low,Medium,High,Low,High,High,High,High,Low,Medium,Medium,Low,Medium,Low,No,Yes,No,No
male,29,24,5,black/african american,european/caucasian-american,No,Medium,Low,african-american studies/history,10,20,20,15,20,15,Low,Low,Low,Low,Low,Low,20,15,20,15,15,15,High,High,Medium,High,Medium,High,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,High,High,Medium,No,Yes,No,No
male,29,24,5,black/african american,european/caucasian-american,No,Medium,Low,african-american studies/history,20,20,20,20,20,0,Medium,High,High,Medium,Medium,Medium,20,15,20,15,15,15,High,High,Medium,High,Medium,High,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,High,High,Medium,No,Yes,No,No
male,29,25,4,black/african american,other,No,Medium,Low,african-american studies/history,15,25,15,15,15,15,Medium,High,Medium,Medium,High,Medium,20,15,20,15,15,15,High,High,Medium,High,Medium,High,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,High,High,Medium,No,Yes,No,No
male,29,25,4,black/african american,asian/pacific islander/asian-american,No,Medium,Low,african-american studies/history,20,10,20,20,10,20,Medium,High,High,Medium,Medium,Medium,20,15,20,15,15,15,High,High,Medium,High,Medium,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,High,High,Medium,No,Yes,Yes,Yes
male,29,29,0,black/african american,asian/pacific islander/asian-american,No,Medium,Low,african-american studies/history,10,20,25,25,10,10,Low,Medium,Medium,Low,Low,Low,20,15,20,15,15,15,High,High,Medium,High,Medium,High,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,High,High,High,No,Yes,No,No
male,29,30,1,black/african american,asian/pacific islander/asian-american,No,Medium,Low,african-american studies/history,15,15,25,10,15,20,Medium,Medium,Medium,Medium,Medium,Low,20,15,20,15,15,15,High,High,Medium,High,Medium,High,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,High,High,Medium,No,Yes,No,No
male,29,25,4,black/african american,latino/hispanic american,No,Medium,Low,african-american studies/history,10,25,25,20,10,10,Low,Low,Medium,Low,Low,Low,20,15,20,15,15,15,High,High,Medium,High,Medium,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,High,High,High,No,Yes,No,No
male,29,34,5,black/african american,asian/pacific islander/asian-american,No,Medium,Low,african-american studies/history,15,20,20,15,15,15,High,High,High,High,Medium,Medium,20,15,20,15,15,15,High,High,Medium,High,Medium,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,High,High,Medium,No,No,No,No
male,29,30,1,black/african american,black/african american,Yes,Medium,Low,african-american studies/history,15,20,10,30,5,20,Medium,High,High,Medium,Medium,High,20,15,20,15,15,15,High,High,Medium,High,Medium,High,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,High,High,High,No,Yes,No,No
male,29,27,2,black/african american,latino/hispanic american,No,Medium,Low,african-american studies/history,10,15,30,10,15,20,Medium,Medium,Medium,Medium,Medium,Medium,20,15,20,15,15,15,High,High,Medium,High,Medium,High,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,High,High,High,No,Yes,No,No
male,29,25,4,black/african american,european/caucasian-american,No,Medium,Low,african-american studies/history,20,20,20,15,15,10,Medium,High,High,High,Medium,Medium,20,15,20,15,15,15,High,High,Medium,High,Medium,High,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,High,High,High,Yes,Yes,Yes,Yes
male,29,27,2,black/african american,latino/hispanic american,No,Medium,Low,african-american studies/history,16,19,16,17,15,17,Medium,Medium,Medium,Medium,Medium,Medium,20,15,20,15,15,15,High,High,Medium,High,Medium,High,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,High,High,Medium,No,Yes,No,No
male,29,26,3,black/african american,european/caucasian-american,No,Medium,Low,african-american studies/history,20,20,10,20,10,20,Medium,Medium,Medium,Medium,Medium,Medium,20,15,20,15,15,15,High,High,Medium,High,Medium,High,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,High,High,Medium,No,Yes,No,No
male,29,27,2,black/african american,european/caucasian-american,No,Medium,Low,african-american studies/history,15,15,20,20,15,15,Low,Medium,Medium,Low,Low,Low,20,15,20,15,15,15,High,High,Medium,High,Medium,High,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,High,High,Medium,No,Yes,No,No
male,29,26,3,black/african american,european/caucasian-american,No,Medium,Low,african-american studies/history,16,18,18,20,12,16,Low,High,Medium,Medium,Medium,Medium,20,15,20,15,15,15,High,High,Medium,High,Medium,High,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,Medium,High,Medium,Medium,Medium,High,High,Medium,No,Yes,No,No
male,32,24,8,latino/hispanic american,european/caucasian-american,No,Low,Low,neurosciences/stem cells,10,20,20,15,20,15,Low,Medium,Medium,Low,High,Low,20,20,20,15,10,15,Medium,High,High,High,High,Medium,High,Medium,High,Medium,Medium,Medium,Low,Low,High,High,Medium,Medium,Low,High,High,Low,Medium,High,Medium,High,Low,Low,High,Low,Medium,Medium,No,Yes,No,No
male,32,24,8,latino/hispanic american,european/caucasian-american,No,Low,Low,neurosciences/stem cells,20,20,20,20,20,0,Medium,High,High,Medium,High,Medium,20,20,20,15,10,15,Medium,High,High,High,High,High,Medium,Medium,Medium,High,Medium,Medium,Low,Low,High,High,Medium,Medium,Low,High,High,Low,Medium,High,Medium,High,Low,Low,High,Low,Medium,Low,No,No,Yes,No
male,32,25,7,latino/hispanic american,other,No,Low,Low,neurosciences/stem cells,15,25,15,15,15,15,Medium,Medium,High,Medium,Medium,Medium,20,20,20,15,10,15,Medium,High,High,High,High,High,High,Medium,High,High,Medium,Medium,Low,Low,High,High,Medium,Medium,Low,High,High,Low,Medium,High,Medium,High,Low,Low,High,Low,Medium,Medium,Medium,No,No,No
male,32,25,7,latino/hispanic american,asian/pacific islander/asian-american,No,Low,Low,neurosciences/stem cells,20,10,20,20,10,20,Medium,Medium,Medium,Medium,High,Medium,20,20,20,15,10,15,Medium,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,Low,Low,High,High,Medium,Medium,Low,High,High,Low,Medium,High,Medium,High,Low,Low,High,Low,Medium,Low,No,No,No,No
male,32,29,3,latino/hispanic american,asian/pacific islander/asian-american,No,Low,Low,neurosciences/stem cells,10,20,25,25,10,10,Low,Medium,High,Medium,Low,Medium,20,20,20,15,10,15,Medium,High,High,High,High,High,Medium,High,Medium,High,High,Medium,Low,Low,High,High,Medium,Medium,Low,High,High,Low,Medium,High,Medium,High,Low,Low,High,Low,Medium,Medium,Medium,No,Yes,No
male,32,30,2,latino/hispanic american,asian/pacific islander/asian-american,No,Low,Low,neurosciences/stem cells,15,15,25,10,15,20,Medium,Medium,Medium,Medium,Medium,Low,20,20,20,15,10,15,Medium,High,High,High,High,Medium,Medium,High,Medium,High,High,Medium,Low,Low,High,High,Medium,Medium,Low,High,High,Low,Medium,High,Medium,High,Low,Low,High,Low,Medium,Medium,No,No,No,No
male,32,25,7,latino/hispanic american,latino/hispanic american,Yes,Low,Low,neurosciences/stem cells,10,25,25,20,10,10,Low,Medium,Medium,Medium,High,Medium,20,20,20,15,10,15,Medium,High,High,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,Low,High,High,Medium,Medium,Low,High,High,Low,Medium,High,Medium,High,Low,Low,High,Low,Medium,Low,No,No,No,No
male,32,34,2,latino/hispanic american,asian/pacific islander/asian-american,No,Low,Low,neurosciences/stem cells,15,20,20,15,15,15,High,High,High,High,High,Medium,20,20,20,15,10,15,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,High,High,Medium,Medium,Low,High,High,Low,Medium,High,Medium,High,Low,Low,High,Low,Low,Low,No,No,Yes,No
male,32,30,2,latino/hispanic american,black/african american,No,Low,Low,neurosciences/stem cells,15,20,10,30,5,20,Medium,High,High,Medium,High,Medium,20,20,20,15,10,15,Medium,High,High,High,High,High,Medium,Medium,High,High,Medium,Medium,Low,Low,High,High,Medium,Medium,Low,High,High,Low,Medium,High,Medium,High,Low,Low,High,Low,Medium,Medium,No,Yes,Yes,Yes
male,32,27,5,latino/hispanic american,latino/hispanic american,Yes,Low,Low,neurosciences/stem cells,10,15,30,10,15,20,Medium,Medium,Medium,Medium,Medium,Medium,20,20,20,15,10,15,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,High,High,Medium,Medium,Low,High,High,Low,Medium,High,Medium,High,Low,Low,High,Low,Medium,Medium,No,No,Yes,No
male,32,25,7,latino/hispanic american,european/caucasian-american,No,Low,Low,neurosciences/stem cells,20,20,20,15,15,10,High,High,High,Medium,High,Medium,20,20,20,15,10,15,Medium,High,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Low,Low,High,High,Medium,Medium,Low,High,High,Low,Medium,High,Medium,High,Low,Low,High,Low,Medium,Low,No,No,Yes,No
male,32,27,5,latino/hispanic american,latino/hispanic american,Yes,Low,Low,neurosciences/stem cells,16,19,16,17,15,17,Medium,Medium,High,Medium,Medium,Medium,20,20,20,15,10,15,Medium,High,High,High,High,Medium,Medium,Medium,Medium,Medium,High,Medium,Low,Low,High,High,Medium,Medium,Low,High,High,Low,Medium,High,Medium,High,Low,Low,High,Low,Medium,Medium,No,No,No,No
male,32,26,6,latino/hispanic american,european/caucasian-american,No,Low,Low,neurosciences/stem cells,20,20,10,20,10,20,High,High,High,Medium,Medium,Medium,20,20,20,15,10,15,Medium,High,High,High,High,High,High,High,High,High,Medium,Medium,Low,Low,High,High,Medium,Medium,Low,High,High,Low,Medium,High,Medium,High,Low,Low,High,Low,High,High,No,Yes,No,No
male,32,27,5,latino/hispanic american,european/caucasian-american,No,Low,Low,neurosciences/stem cells,15,15,20,20,15,15,Low,High,High,Medium,High,Low,20,20,20,15,10,15,Medium,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Medium,Low,Low,High,High,Medium,Medium,Low,High,High,Low,Medium,High,Medium,High,Low,Low,High,Low,Medium,Medium,No,Yes,No,No
male,32,26,6,latino/hispanic american,european/caucasian-american,No,Low,Low,neurosciences/stem cells,16,18,18,20,12,16,Medium,High,High,High,High,High,20,20,20,15,10,15,Medium,High,High,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Low,Low,High,High,Medium,Medium,Low,High,High,Low,Medium,High,Medium,High,Low,Low,High,Low,Medium,Medium,No,No,No,No
male,24,24,0,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,classics,10,20,20,15,20,15,Low,Low,Medium,Low,Medium,Low,25,26,15,10,9,15,Medium,High,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,Medium,Low,High,Medium,Low,Low,Medium,Low,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Medium,No,Yes,No,No
male,24,24,0,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,classics,20,20,20,20,20,0,Medium,High,High,High,High,Medium,25,26,15,10,9,15,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,High,Low,Medium,Medium,Low,High,Medium,Low,Low,Medium,Low,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,24,25,1,asian/pacific islander/asian-american,other,No,Low,Low,classics,15,25,15,15,15,15,Medium,Medium,Medium,Low,Low,Low,25,26,15,10,9,15,Medium,High,Medium,High,Medium,Medium,Medium,High,Medium,High,Low,Medium,Medium,Low,High,Medium,Low,Low,Medium,Low,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Low,No,Yes,No,No
male,24,25,1,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,classics,20,10,20,20,10,20,Low,High,High,Low,Medium,Low,25,26,15,10,9,15,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Medium,Low,Low,Medium,Low,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Medium,No,Yes,No,No
male,24,29,5,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,classics,10,20,25,25,10,10,Low,Medium,Medium,Low,Low,Low,25,26,15,10,9,15,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,Medium,Low,High,Medium,Low,Low,Medium,Low,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Low,No,Yes,No,No
male,24,30,6,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,classics,15,15,25,10,15,20,Medium,High,High,Medium,Medium,Medium,25,26,15,10,9,15,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Medium,Low,Low,Medium,Low,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Low,No,Yes,No,No
male,24,25,1,asian/pacific islander/asian-american,latino/hispanic american,No,Low,Low,classics,10,25,25,20,10,10,Low,Low,Medium,Low,High,Low,25,26,15,10,9,15,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Medium,Low,Low,Medium,Low,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Low,No,Yes,No,No
male,24,34,10,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,classics,15,20,20,15,15,15,High,High,High,High,High,Medium,25,26,15,10,9,15,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,Low,Low,Medium,Low,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,24,30,6,asian/pacific islander/asian-american,black/african american,No,Low,Low,classics,15,20,10,30,5,20,Medium,High,High,Medium,Medium,Medium,25,26,15,10,9,15,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,Low,Low,Medium,Low,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Low,High,Medium,No,Yes,No,No
male,24,27,3,asian/pacific islander/asian-american,latino/hispanic american,No,Low,Low,classics,10,15,30,10,15,20,Low,Medium,Medium,Low,Low,Low,25,26,15,10,9,15,Medium,High,Medium,High,Medium,Medium,Medium,High,Medium,High,Low,Medium,Medium,Low,High,Medium,Low,Low,Medium,Low,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,24,25,1,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,classics,20,20,20,15,15,10,Medium,Medium,High,Low,Low,Low,25,26,15,10,9,15,Medium,High,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Medium,Low,Low,Medium,Low,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Low,Low,Low,No,No,No,No
male,24,27,3,asian/pacific islander/asian-american,latino/hispanic american,No,Low,Low,classics,16,19,16,17,15,17,Medium,High,High,Medium,Medium,Medium,25,26,15,10,9,15,Medium,High,Medium,High,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,Low,Low,Medium,Low,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,24,26,2,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,classics,20,20,10,20,10,20,Medium,Medium,Medium,Medium,Medium,Medium,25,26,15,10,9,15,Medium,High,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,Medium,Low,High,Medium,Low,Low,Medium,Low,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Medium,No,Yes,No,No
male,24,27,3,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,classics,15,15,20,20,15,15,Low,High,High,Low,Medium,Low,25,26,15,10,9,15,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Medium,Low,Low,Medium,Low,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Medium,No,Yes,No,No
male,24,26,2,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,classics,16,18,18,20,12,16,Low,Low,Medium,Low,Low,Low,25,26,15,10,9,15,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Medium,Low,Low,Medium,Low,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Low,Medium,Low,No,No,No,No
male,29,24,5,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,business,10,20,20,15,20,15,Low,Medium,Medium,Medium,Medium,Low,15,20,20,20,5,20,Medium,High,Medium,High,High,High,High,High,High,High,High,Low,Low,Low,High,Medium,Low,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Medium,High,High,No,Yes,No,No
male,29,24,5,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,business,20,20,20,20,20,0,Medium,Medium,High,High,High,Medium,15,20,20,20,5,20,Medium,High,Medium,High,High,High,High,High,High,High,High,Low,Low,Low,High,Medium,Low,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Medium,High,High,No,Yes,No,No
male,29,25,4,asian/pacific islander/asian-american,other,No,Low,Low,business,15,25,15,15,15,15,Medium,High,High,Medium,Medium,Low,15,20,20,20,5,20,Medium,High,Medium,High,High,High,Medium,High,High,High,High,Low,Low,Low,High,Medium,Low,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Medium,High,High,No,Yes,No,No
male,29,25,4,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,business,20,10,20,20,10,20,Medium,Medium,Medium,Medium,Medium,Medium,15,20,20,20,5,20,Medium,High,Medium,High,High,Medium,Medium,High,Medium,Medium,Medium,Low,Low,Low,High,Medium,Low,Low,Low,High,High,High,High,High,High,High,High,Low,Medium,Medium,Medium,Medium,No,No,Yes,No
