gender,race,race_other,samerace,importance_same_race,importance_same_religion,field,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_other,match
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Low,industrial engineering,Low,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,Medium,Low,Medium,Medium,No,Yes,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Low,industrial engineering,Medium,Medium,High,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,Medium,Low,Medium,Low,No,Yes,No,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Low,industrial engineering,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,Medium,Low,Medium,Low,No,No,No,No
male,european/caucasian-american,latino/hispanic american,No,Medium,Low,industrial engineering,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,Medium,Low,Medium,Low,No,No,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Low,industrial engineering,Low,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,Medium,Low,Medium,Medium,No,Yes,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Low,industrial engineering,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,Medium,Low,Medium,Low,No,No,No,No
male,european/caucasian-american,other,No,Medium,Low,industrial engineering,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,Medium,Low,Medium,Low,No,No,No,No
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Low,industrial engineering,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Low,industrial engineering,Medium,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,Medium,Low,Medium,Medium,No,Yes,No,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Low,industrial engineering,Low,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Low,industrial engineering,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,european/caucasian-american,european/caucasian-american,Yes,Medium,Low,industrial engineering,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,Medium,Low,Medium,Low,No,No,No,No
male,european/caucasian-american,latino/hispanic american,No,Medium,Low,industrial engineering,Low,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,Medium,Low,Medium,Medium,No,No,No,No
male,european/caucasian-american,other,No,Medium,Low,industrial engineering,Low,Medium,Medium,Low,High,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,Medium,Low,Low,Medium,No,No,No,No
male,european/caucasian-american,latino/hispanic american,No,Medium,Low,industrial engineering,Low,Low,Low,Low,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,Medium,Low,Medium,Low,No,No,No,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Low,industrial engineering,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,Medium,Low,Medium,Low,No,No,No,No
male,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Low,industrial engineering,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,High,High,High,Medium,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,industrial engineering/operations research,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Medium,High,Low,Medium,Medium,Low,High,Low,High,Medium,High,High,High,High,Low,Medium,Low,Medium,Medium,Medium,No,No,No
male,asian/pacific islander/asian-american,latino/hispanic american,No,Low,Low,industrial engineering/operations research,Medium,High,High,Medium,Medium,Medium,High,High,High,High,High,High,High,High,Medium,Medium,Medium,High,High,Medium,High,Low,Medium,Medium,Low,High,Low,High,Medium,High,High,High,High,Low,Medium,Low,High,Medium,No,Yes,No,No
male,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,industrial engineering/operations research,Medium,Low,Medium,Medium,Low,Low,High,High,High,High,High,Medium,Medium,High,Medium,High,Medium,High,High,Medium,High,Low,Medium,Medium,Low,High,Low,High,Medium,High,High,High,High,Low,Medium,Low,Low,Medium,No,No,Yes,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,industrial engineering/operations research,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Medium,High,Low,Medium,Medium,Low,High,Low,High,Medium,High,High,High,High,Low,Medium,Low,Medium,Medium,Medium,No,No,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,industrial engineering/operations research,Medium,High,High,Medium,Medium,Low,High,High,High,High,High,Medium,Medium,High,Medium,High,Medium,High,High,Medium,High,Low,Medium,Medium,Low,High,Low,High,Medium,High,High,High,High,Low,Medium,Low,Low,Low,No,No,No,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,industrial engineering/operations research,Medium,Medium,High,Medium,High,Medium,High,High,High,High,High,High,High,High,High,Medium,Medium,High,High,Medium,High,Low,Medium,Medium,Low,High,Low,High,Medium,High,High,High,High,Low,Medium,Low,Medium,Medium,No,Yes,No,No
male,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,industrial engineering/operations research,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,High,Medium,High,Medium,High,High,Medium,High,Low,Medium,Medium,Low,High,Low,High,Medium,High,High,High,High,Low,Medium,Low,Medium,Medium,No,Yes,Yes,Yes
male,asian/pacific islander/asian-american,latino/hispanic american,No,Low,Low,industrial engineering/operations research,Medium,High,High,Medium,Medium,Low,High,High,High,High,High,Medium,Medium,Medium,High,Medium,Medium,High,High,Medium,High,Low,Medium,Medium,Low,High,Low,High,Medium,High,High,High,High,Low,Medium,Low,Medium,Medium,No,Yes,No,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,industrial engineering/operations research,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,High,Medium,Medium,High,High,Medium,High,Low,Medium,Medium,Low,High,Low,High,Medium,High,High,High,High,Low,Medium,Low,Medium,Medium,No,Yes,No,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,industrial engineering/operations research,Medium,Medium,Low,Low,Medium,Medium,High,High,High,High,High,High,High,High,Medium,Medium,Medium,High,High,Medium,High,Low,Medium,Medium,Low,High,Low,High,Medium,High,High,High,High,Low,Medium,Low,Medium,Medium,No,Yes,No,No
male,asian/pacific islander/asian-american,other,No,Low,Low,industrial engineering/operations research,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,High,High,High,High,Medium,High,High,Medium,High,Low,Medium,Medium,Low,High,Low,High,Medium,High,High,High,High,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,industrial engineering/operations research,Medium,Medium,High,High,High,Medium,High,High,High,High,High,Medium,High,High,High,High,Medium,High,High,Medium,High,Low,Medium,Medium,Low,High,Low,High,Medium,High,High,High,High,Low,Medium,Low,Medium,Medium,No,Yes,No,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,industrial engineering/operations research,Medium,High,High,Medium,High,Medium,High,High,High,High,High,Medium,Medium,High,High,High,Medium,High,High,Medium,High,Low,Medium,Medium,Low,High,Low,High,Medium,High,High,High,High,Low,Medium,Low,High,Medium,No,Yes,No,No
male,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,industrial engineering/operations research,Medium,Medium,High,Medium,Medium,High,High,High,High,High,High,Low,Medium,High,Medium,High,High,High,High,Medium,High,Low,Medium,Medium,Low,High,Low,High,Medium,High,High,High,High,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,industrial engineering/operations research,Medium,High,High,Medium,Medium,Medium,High,High,High,High,High,Medium,High,High,High,Medium,High,High,High,Medium,High,Low,Medium,Medium,Low,High,Low,High,Medium,High,High,High,High,Low,Medium,Low,Medium,Medium,No,No,No,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,industrial engineering/operations research,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Low,Low,Medium,Medium,Medium,Medium,High,High,Medium,High,Low,Medium,Medium,Low,High,Low,High,Medium,High,High,High,High,Low,Medium,Low,Low,Medium,No,No,No,No
male,asian/pacific islander/asian-american,latino/hispanic american,No,Low,Low,industrial engineering/operations research,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,High,High,Medium,High,Low,Medium,Medium,Low,High,Low,High,Medium,High,High,High,High,Low,Medium,Low,Medium,Medium,No,No,No,No
male,asian/pacific islander/asian-american,other,No,Low,Low,industrial engineering/operations research,Low,Medium,Medium,Low,High,Low,High,High,High,High,High,Medium,High,High,Medium,Medium,Medium,High,High,Medium,High,Low,Medium,Medium,Low,High,Low,High,Medium,High,High,High,High,Low,Medium,Low,Low,Low,No,No,No,No
male,asian/pacific islander/asian-american,latino/hispanic american,No,Low,Low,industrial engineering/operations research,Low,Low,Low,Low,Low,Low,High,High,High,High,High,Medium,High,High,High,Medium,High,High,High,Medium,High,Low,Medium,Medium,Low,High,Low,High,Medium,High,High,High,High,Low,Medium,Low,Medium,Medium,No,No,No,No
male,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,industrial engineering/operations research,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Low,High,High,Medium,High,High,High,High,Medium,High,Low,Medium,Medium,Low,High,Low,High,Medium,High,High,High,High,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,industrial engineering/operations research,Medium,Medium,Medium,Medium,High,Medium,High,High,High,High,High,Medium,High,High,Low,Medium,Medium,High,High,Medium,High,Low,Medium,Medium,Low,High,Low,High,Medium,High,High,High,High,Low,Medium,Low,Medium,Medium,No,No,Yes,No
male,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Medium,Low,masters of industrial engineering,Medium,Medium,Medium,Medium,Medium,Low,High,High,High,High,High,Low,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,High,Low,High,High,High,High,High,High,High,High,High,Medium,High,Medium,Medium,Low,No,No,Yes,No
male,asian/pacific islander/asian-american,latino/hispanic american,No,Medium,Low,masters of industrial engineering,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,High,High,High,High,High,High,High,High,High,Medium,High,Medium,Medium,Low,No,No,No,No
male,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Medium,Low,masters of industrial engineering,Medium,Medium,Medium,Medium,Low,Low,High,High,High,High,High,Medium,Medium,High,Medium,Medium,High,Medium,Medium,Medium,High,High,High,Low,High,High,High,High,High,High,High,High,High,Medium,High,Medium,Medium,High,No,Yes,Yes,Yes
male,asian/pacific islander/asian-american,european/caucasian-american,No,Medium,Low,masters of industrial engineering,Low,Medium,Medium,Medium,High,Low,High,High,High,High,High,High,Medium,Medium,High,Medium,Low,Medium,Medium,Medium,High,High,High,Low,High,High,High,High,High,High,High,High,High,Medium,High,Medium,High,Medium,No,Yes,No,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Medium,Low,masters of industrial engineering,High,Medium,High,High,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,High,High,High,High,High,High,High,High,High,Medium,High,Medium,High,Medium,No,No,No,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Medium,Low,masters of industrial engineering,Medium,Medium,High,Medium,High,Medium,High,High,High,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,High,High,High,Low,High,High,High,High,High,High,High,High,High,Medium,High,Medium,High,Medium,No,Yes,No,No
male,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Medium,Low,masters of industrial engineering,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,High,High,High,High,High,High,High,High,High,Medium,High,Medium,Medium,Low,No,Yes,No,No
male,asian/pacific islander/asian-american,latino/hispanic american,No,Medium,Low,masters of industrial engineering,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,High,High,High,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Medium,No,No,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Medium,Low,masters of industrial engineering,Medium,High,High,Medium,High,Low,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,High,High,High,Low,High,High,High,High,High,High,High,High,High,Medium,High,Medium,High,High,No,Yes,No,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Medium,Low,masters of industrial engineering,Medium,Medium,Low,Low,Low,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,High,High,High,High,High,High,High,High,High,Medium,High,Medium,Medium,Low,No,No,No,No
male,asian/pacific islander/asian-american,other,No,Medium,Low,masters of industrial engineering,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,High,High,High,Low,High,High,High,High,High,High,High,High,High,Medium,High,Medium,Low,Medium,No,No,No,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Medium,Low,masters of industrial engineering,Medium,Medium,Medium,Medium,High,Medium,High,High,High,High,High,Low,Medium,Medium,Medium,Low,Low,Medium,Medium,Medium,High,High,High,Low,High,High,High,High,High,High,High,High,High,Medium,High,Medium,Low,Low,No,No,No,No
male,asian/pacific islander/asian-american,european/caucasian-american,No,Medium,Low,masters of industrial engineering,Medium,High,High,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,High,High,High,Low,High,High,High,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,No,Yes,No,No
